kode_provinsi;nama_provinsi;kode_kota;nama_kota;kode_kecamatan_kemendagri;kode_kecamatan_bps;kecamatan;jenis_faskes;penyelenggara_faskes;nama_faskes;periode;tahun
35;JAWA TIMUR;3578;KOTA SURABAYA;357812;3578240;Pabean Cantian;KLINIK PRATAMA;Swasta;KLINIK PRATAMA ZOE;Maret;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357812;3578240;Pabean Cantian;PRAKTIK MANDIRI;Swasta;PRAKTIK MANDIRI;Maret;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357812;3578240;Pabean Cantian;PRAKTIK MANDIRI;Swasta;PRAKTIK MANDIRI;Maret;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357812;3578240;Pabean Cantian;PRAKTIK MANDIRI;Swasta;PRAKTIK MANDIRI;Maret;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357812;3578240;Pabean Cantian;RUMAH SAKIT;BUMN;RS Primasatya Husada Citra (PHC) Surabaya;Maret;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357812;3578240;Pabean Cantian;RUMAH SAKIT;Swasta;RS PKU Muhammadiyah Surabaya;Maret;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357812;3578240;Pabean Cantian;RUMAH SAKIT;TNI/POLRI;RS TNI AL Dr. Oepomo;Maret;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357812;3578240;Pabean Cantian;RUMAH SAKIT;Swasta;RS Umum Al-Irsyad Surabaya;Maret;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357812;3578240;Pabean Cantian;APOTEK;Swasta;APOTEK AN JAYA;Maret;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357812;3578240;Pabean Cantian;APOTEK;Swasta;GARUDA INTI FARMA;Maret;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357812;3578240;Pabean Cantian;APOTEK;Swasta;BUNGURAN;Maret;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357812;3578240;Pabean Cantian;APOTEK;Swasta;ATUM FARMA;Maret;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357812;3578240;Pabean Cantian;APOTEK;Swasta;IBUNDA;Maret;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357812;3578240;Pabean Cantian;APOTEK;Swasta;APOTEK KIMIA FARMA NO.304;Maret;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357812;3578240;Pabean Cantian;APOTEK;Swasta;BERLIN 2;Maret;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357812;3578240;Pabean Cantian;APOTEK;Swasta;APOTEK SEHAT 333;Maret;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357812;3578240;Pabean Cantian;Puskesmas Pembantu (Pustu);Pemerintah Kota;Pustu Bongkaran;Maret;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357812;3578240;Pabean Cantian;Puskesmas Pembantu (Pustu);Pemerintah Kota;Pustu Krembangan Utara;Maret;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357812;3578240;Pabean Cantian;Puskesmas Pembantu (Pustu);Pemerintah Kota;Pustu Nyamplungan;Maret;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357812;3578240;Pabean Cantian;Puskesmas Pembantu (Pustu);Pemerintah Kota;Pustu Tanjung Perak;Maret;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357812;3578240;Pabean Cantian;Klinik Pratama;TNI/POLRI;POLRES PELABUHAN TANJUNG PERAK;Maret;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357813;3578250;Bubutan;PUSKESMAS INDUK;Pemerintah Kota;PUSKESMAS GUNDIH;Maret;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357813;3578250;Bubutan;PUSKESMAS INDUK;Pemerintah Kota;PUSKESMAS TEMBOK DUKUH;Maret;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357813;3578250;Bubutan;PRAKTIK MANDIRI;Swasta;PRAKTIK MANDIRI;Maret;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357813;3578250;Bubutan;PRAKTIK MANDIRI;Swasta;PRAKTIK MANDIRI;Maret;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357813;3578250;Bubutan;PRAKTIK MANDIRI;Swasta;PRAKTIK MANDIRI;Maret;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357813;3578250;Bubutan;PRAKTIK MANDIRI;Swasta;PRAKTIK MANDIRI;Maret;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357813;3578250;Bubutan;PRAKTIK MANDIRI;Swasta;PRAKTIK MANDIRI;Maret;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357813;3578250;Bubutan;RUMAH SAKIT KHUSUS;Swasta;RS Ibu dan Anak IBI Surabaya;Maret;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357813;3578250;Bubutan;APOTEK;Swasta;APOTEK USAHA;Maret;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357813;3578250;Bubutan;APOTEK;Swasta;APOTEK K-24 DEMAK;Maret;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357813;3578250;Bubutan;APOTEK;Swasta;APOTEK K-24 DEMAK;Maret;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357813;3578250;Bubutan;APOTEK;Swasta;APOTEK TAMAN SERUNI;Maret;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357813;3578250;Bubutan;TOKO OBAT;Swasta;TOKO OBAT GUARDIAN GUNAWANGSA TIDAR;Maret;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357813;3578250;Bubutan;TOKO OBAT;Swasta;Toko Obat Kenjeran 2;Maret;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357813;3578250;Bubutan;Puskesmas Pembantu (Pustu);Pemerintah Kota;Pustu Bubutan;Maret;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357813;3578250;Bubutan;Puskesmas Pembantu (Pustu);Pemerintah Kota;Pustu Gundih;Maret;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357813;3578250;Bubutan;Puskesmas Pembantu (Pustu);Pemerintah Kota;Pustu Alon Alon Contong;Maret;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357813;3578250;Bubutan;Puskesmas Pembantu (Pustu);Pemerintah Kota;Pustu Jepara;Maret;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357813;3578250;Bubutan;Puskesmas Pembantu (Pustu);Pemerintah Kota;Pustu Tembok Dukuh;Maret;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357815;3578260;Krembangan;PUSKESMAS INDUK;Pemerintah Kota;PUSKESMAS DUPAK;Maret;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357815;3578260;Krembangan;PUSKESMAS INDUK;Pemerintah Kota;PUSKESMAS KREMBANGAN SELATAN;Maret;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357815;3578260;Krembangan;PUSKESMAS INDUK;Pemerintah Kota;PUSKESMAS MOROKREMBANGAN;Maret;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357815;3578260;Krembangan;KLINIK UTAMA RAWAT JALAN;Swasta;KLINIK UTAMA RAWAT JALAN SPEKTRUM;Maret;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357815;3578260;Krembangan;KLINIK PRATAMA;Swasta;KLINIK PRATAMA POLRESTABES SURABAYA;Maret;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357815;3578260;Krembangan;KLINIK PRATAMA;Swasta;KLINIK PRATAMA RAWAT JALAN SUBDITKES AAL;Maret;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357815;3578260;Krembangan;RUMAH SAKIT;Swasta;RSUP Surabaya;Maret;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357815;3578260;Krembangan;APOTEK;Swasta;TIGA DUA LIMA;Maret;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357815;3578260;Krembangan;APOTEK;Swasta;APOTEK ADI FARMA;Maret;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357815;3578260;Krembangan;APOTEK;Swasta;SIAGA MUSTIKA RAHAYU;Maret;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357815;3578260;Krembangan;APOTEK;Swasta;APOTEK SHERWIN;Maret;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357815;3578260;Krembangan;APOTEK;Swasta;APOTEK SURABAYA;Maret;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357815;3578260;Krembangan;APOTEK;Swasta;Apotek Al Husna;Maret;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357815;3578260;Krembangan;Puskesmas Pembantu (Pustu);Pemerintah Kota;Pustu Dupak;Maret;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357815;3578260;Krembangan;Puskesmas Pembantu (Pustu);Pemerintah Kota;Pustu Kemayoran;Maret;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357815;3578260;Krembangan;Puskesmas Pembantu (Pustu);Pemerintah Kota;Pustu Krembangan Selatan;Maret;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357815;3578260;Krembangan;Puskesmas Pembantu (Pustu);Pemerintah Kota;Pustu Perak Barat;Maret;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357815;3578260;Krembangan;Puskesmas Pembantu (Pustu);Pemerintah Kota;Pustu Morokrembangan;Maret;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357815;3578260;Krembangan;Klinik Pratama;TNI/POLRI;POLRESTABES SURABAYA;Maret;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357815;3578260;Krembangan;Klinik Pratama;TNI/POLRI;SUBDITKES AAL;Maret;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357815;3578260;Krembangan;Klinik Pratama;TNI/POLRI;SATBRIMOB POLDA JATIM;Maret;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357815;3578260;Krembangan;Klinik Pratama;TNI/POLRI;SATKES KODIKLATAL;Maret;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357815;3578260;Krembangan;Klinik Pratama;TNI/POLRI;BHAYANGKARA M. DAHLAN;Maret;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357828;3578270;Asem Rowo;Puskesmas Pembantu (Pustu);Pemerintah Kota;Pustu Asem Rowo;Maret;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357828;3578270;Asem Rowo;Puskesmas Pembantu (Pustu);Pemerintah Kota;Pustu Genting Kalianak;Maret;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357828;3578270;Asem Rowo;Puskesmas Pembantu (Pustu);Pemerintah Kota;Pustu Tambak Sarioso;Maret;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357828;3578270;Asem Rowo;PUSKESMAS INDUK;Pemerintah Kota;PUSKESMAS Asem Rowo;Maret;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357828;3578270;Asem Rowo;KLINIK PRATAMA;Swasta;KLINIK PRATAMA NAYAKA HUSADA Asem Rowo;Maret;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357828;3578270;Asem Rowo;KLINIK PRATAMA;Swasta;KLINIK PRATAMA dr. EKO;Maret;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357828;3578270;Asem Rowo;KLINIK PRATAMA;Swasta;KLINIK PRATAMA BULAN SABIT MERAH INDONESIA;Maret;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357828;3578270;Asem Rowo;KLINIK PRATAMA;Swasta;KLINIK PRATAMA RAWAT JALAN BNN PROVINSI JAWA TIMUR;Maret;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357828;3578270;Asem Rowo;KLINIK PRATAMA;Swasta;KLINIK PRATAMA Anugerah Karya Medika 103;Maret;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357828;3578270;Asem Rowo;KLINIK PRATAMA;Swasta;KLINIK PRATAMA SURYA GIRI JAYA 122;Maret;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357828;3578270;Asem Rowo;KLINIK PRATAMA;Swasta;KLINIK PRATAMA AL - AZHAR;Maret;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357828;3578270;Asem Rowo;KLINIK PRATAMA;Swasta;KLINIK PRATAMA DINAYLA UTAMA 105;Maret;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357828;3578270;Asem Rowo;KLINIK PRATAMA;Swasta;KLINIK PRATAMA KESEJAHTERAAN 11;Maret;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357828;3578270;Asem Rowo;KLINIK PRATAMA;Swasta;KLINIK PRATAMA DINAYLA UTAMA 81;Maret;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357828;3578270;Asem Rowo;KLINIK PRATAMA;Swasta;KLINIK PRATAMA ADI HAYATI;Maret;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357828;3578270;Asem Rowo;KLINIK PRATAMA;Swasta;KLINIK PRATAMA KEBANGKITAN;Maret;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357828;3578270;Asem Rowo;KLINIK PRATAMA;Swasta;KLINIK PRATAMA MITRA SEHAT;Maret;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357828;3578270;Asem Rowo;KLINIK PRATAMA;Swasta;KLINIK PRATAMA SAMARIA;Maret;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357828;3578270;Asem Rowo;KLINIK PRATAMA;Swasta;KLINIK PRATAMA ANUGERAH MULIA ( GKI );Maret;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357828;3578270;Asem Rowo;KLINIK PRATAMA;Swasta;KLINIK PRATAMA UBAYA;Maret;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357828;3578270;Asem Rowo;KLINIK PRATAMA;Swasta;KLINIK PRATAMA SARTIKA 36;Maret;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357828;3578270;Asem Rowo;KLINIK PRATAMA;Swasta;KLINIK PRATAMA RAWAT JALAN JEMURSARI EMPAT;Maret;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357828;3578270;Asem Rowo;APOTEK;Swasta;APOTEK L'MIRA;Maret;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357828;3578270;Asem Rowo;APOTEK;Swasta;APOTEK L' MIRA;Maret;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357819;3578280;Benowo;PUSKESMAS INDUK;Pemerintah Kota;PUSKESMAS SEMEMI;Maret;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357819;3578280;Benowo;PRAKTIK MANDIRI;Swasta;PRAKTIK MANDIRI;Maret;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357819;3578280;Benowo;RUMAH SAKIT;Pemerintah Kota;RS Umum Daerah Bhakti Dharma Husada;Maret;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357819;3578280;Benowo;RUMAH SAKIT;Swasta;RS Bunda;Maret;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357819;3578280;Benowo;APOTEK;Swasta;APOTEK SEHAT PANGESTU;Maret;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357819;3578280;Benowo;APOTEK;Swasta;APOTEK PRATAMA MANDIRI;Maret;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357819;3578280;Benowo;Puskesmas Pembantu (Pustu);Pemerintah Kota;Pustu Kandangan;Maret;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357819;3578280;Benowo;Puskesmas Pembantu (Pustu);Pemerintah Kota;Pustu Romo Kalisari;Maret;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357819;3578280;Benowo;Puskesmas Pembantu (Pustu);Pemerintah Kota;Pustu Sememi;Maret;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357819;3578280;Benowo;Puskesmas Pembantu (Pustu);Pemerintah Kota;Pustu Tambak Osowilangun;Maret;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357830;3578281;Pakal;PUSKESMAS INDUK;Pemerintah Kota;PUSKESMAS BENOWO;Maret;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357830;3578281;Pakal;KLINIK UTAMA RAWAT JALAN;Swasta;KLINIK UTAMA 3D CLINIC;Maret;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357830;3578281;Pakal;KLINIK PRATAMA;Swasta;KLINIK PRATAMA PHC BENOWO;Maret;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357830;3578281;Pakal;KLINIK PRATAMA;Swasta;klinik pratama Alba Medika;Maret;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357830;3578281;Pakal;KLINIK PRATAMA;Swasta;KLINIK PRATAMA LUNICA;Maret;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357830;3578281;Pakal;PRAKTIK MANDIRI;Swasta;PRAKTIK MANDIRI;Maret;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357830;3578281;Pakal;RUMAH SAKIT;Swasta;RS Islam Darus Syifa;Maret;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357830;3578281;Pakal;APOTEK;Swasta;BENOWO FARMA;Maret;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357830;3578281;Pakal;APOTEK;Swasta;APOTEK UNITED CARE;Maret;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357830;3578281;Pakal;APOTEK;Swasta;APOTEK KLAKAH REJO;Maret;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357830;3578281;Pakal;APOTEK;Swasta;VIVA APOTEK KLAKAH REJO;Maret;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357830;3578281;Pakal;APOTEK;Swasta;APOTEK OBATKU;Maret;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357830;3578281;Pakal;APOTEK;Swasta;APOTEK POTENSI MEDIKA;Maret;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357830;3578281;Pakal;APOTEK;Swasta;APOTEK BERKAT;Maret;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357830;3578281;Pakal;Puskesmas Pembantu (Pustu);Pemerintah Kota;Pustu Babat Jerawat;Maret;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357830;3578281;Pakal;Puskesmas Pembantu (Pustu);Pemerintah Kota;Pustu Benowo;Maret;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357830;3578281;Pakal;Puskesmas Pembantu (Pustu);Pemerintah Kota;Pustu Pakal;Maret;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357830;3578281;Pakal;Puskesmas Pembantu (Pustu);Pemerintah Kota;Pustu Sumber Rejo;Maret;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357801;3578010;KARANG PILANG;PUSKESMAS INDUK;Pemerintah Kota;PUSKESMAS KEDURUS;Januari;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357801;3578010;KARANG PILANG;KLINIK UTAMA RAWAT JALAN;Swasta;REHABCAREPOINT;Januari;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357801;3578010;KARANG PILANG;KLINIK UTAMA RAWAT JALAN;Swasta;KLINIK UTAMA DRIA HUSADA;Januari;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357801;3578010;KARANG PILANG;KLINIK PRATAMA;Swasta;KLINIK PRATAMA PUTRI RAHAYU;Januari;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357801;3578010;KARANG PILANG;KLINIK PRATAMA;Swasta;KLINIK PRATAMA PHC KEBRAON;Januari;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357801;3578010;KARANG PILANG;APOTEK;Swasta;APOTEK PALAPA JAYA;Januari;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357801;3578010;KARANG PILANG;APOTEK;Swasta;APOTEK DERY FARMA;Januari;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357801;3578010;KARANG PILANG;APOTEK;Swasta;VIVA APOTEK GRIYA KEBRAON;Januari;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357801;3578010;KARANG PILANG;APOTEK;Swasta;APOTEK MERCURY;Januari;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357801;3578010;KARANG PILANG;APOTEK;Swasta;APOTEK KIMIA FARMA KARANG PILANG;Januari;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357801;3578010;KARANG PILANG;APOTEK;Swasta;ERAKINI FARMA;Januari;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357801;3578010;KARANG PILANG;Puskesmas Pembantu (Pustu);Pemerintah Kota;Pustu Karangpilang;Januari;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357801;3578010;KARANG PILANG;Puskesmas Pembantu (Pustu);Pemerintah Kota;Pustu Kebraon;Januari;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357801;3578010;KARANG PILANG;Puskesmas Pembantu (Pustu);Pemerintah Kota;Pustu Kedurus;Januari;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357801;3578010;KARANG PILANG;Puskesmas Pembantu (Pustu);Pemerintah Kota;Pustu Warugunung;Januari;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357802;3578040;WONOCOLO;PUSKESMAS INDUK;Pemerintah Kota;PUSKESMAS JEMURSARI;Januari;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357802;3578040;WONOCOLO;PUSKESMAS INDUK;Pemerintah Kota;PUSKESMAS SIDOSERMO;Januari;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357802;3578040;WONOCOLO;PUSKESMAS INDUK;Pemerintah Kota;PUSKESMAS SIWALANKERTO;Januari;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357802;3578040;WONOCOLO;KLINIK UTAMA RAWAT JALAN;Swasta;KLINIK UTAMA DIALISA;Januari;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357802;3578040;WONOCOLO;KLINIK UTAMA RAWAT JALAN;Swasta;KLINIK UTAMA RAWAT JALAN PRODIA;Januari;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357802;3578040;WONOCOLO;KLINIK UTAMA RAWAT JALAN;Swasta;ERHA ULTIMATE JEMURSARI;Januari;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357802;3578040;WONOCOLO;KLINIK UTAMA RAWAT JALAN;Swasta;Klinik Utama Mata Surabyaa Eye Clinic;Januari;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357802;3578040;WONOCOLO;KLINIK UTAMA RAWAT JALAN;Swasta;KLINIK UTAMA DIALISA;Januari;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357802;3578040;WONOCOLO;KLINIK UTAMA RAWAT JALAN;Swasta;KLINIK UTAMA RUMAH TERAPI NAMEERA;Januari;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357802;3578040;WONOCOLO;KLINIK UTAMA RAWAT JALAN;Swasta;KLINIK UTAMA ERHA ULTIMATE JEMURSARI;Januari;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357802;3578040;WONOCOLO;KLINIK UTAMA RAWAT JALAN;Swasta;Bidakara Medical Center;Januari;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357802;3578040;WONOCOLO;KLINIK PRATAMA;Swasta;Klinik Pratama Rawat Inap Cita Sehat;Januari;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357802;3578040;WONOCOLO;KLINIK PRATAMA;Swasta;KLINIK PRATAMA DERMA ESTHETIC CENTER;Januari;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357802;3578040;WONOCOLO;KLINIK PRATAMA;Swasta;KLINIK UTAMA JAKARTA CLINIC SURABAYA;Januari;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357802;3578040;WONOCOLO;PRAKTIK MANDIRI;Swasta;PRAKTIK MANDIRI;Januari;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357802;3578040;WONOCOLO;PRAKTIK MANDIRI;Swasta;PRAKTIK MANDIRI;Januari;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357802;3578040;WONOCOLO;PRAKTIK MANDIRI;Swasta;PRAKTIK MANDIRI;Januari;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357802;3578040;WONOCOLO;PRAKTIK MANDIRI;Swasta;PRAKTIK MANDIRI;Januari;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357802;3578040;WONOCOLO;RUMAH SAKIT;Swasta;RS Umum Islam Surabaya Jemursari;Januari;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357802;3578040;WONOCOLO;RUMAH SAKIT KHUSUS;Swasta;RS Ibu dan Anak Perdana Medica;Januari;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357802;3578040;WONOCOLO;APOTEK;Swasta;KUTISARI;Januari;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357802;3578040;WONOCOLO;APOTEK;Swasta;RAHARDJO;Januari;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357802;3578040;WONOCOLO;APOTEK;Swasta;APOTEK TRANS FARMA;Januari;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357802;3578040;WONOCOLO;APOTEK;Swasta;APOTEK K - 24 JEMURSARI;Januari;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357802;3578040;WONOCOLO;APOTEK;Swasta;APOTEK JO DERMA;Januari;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357802;3578040;WONOCOLO;Puskesmas Pembantu (Pustu);Pemerintah Kota;Pustu Jemur Wonosari;Januari;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357802;3578040;WONOCOLO;Puskesmas Pembantu (Pustu);Pemerintah Kota;Pustu Bendul Merisi;Januari;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357802;3578040;WONOCOLO;Puskesmas Pembantu (Pustu);Pemerintah Kota;Pustu Margorejo;Januari;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357802;3578040;WONOCOLO;Puskesmas Pembantu (Pustu);Pemerintah Kota;Pustu Sidosermo;Januari;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357802;3578040;WONOCOLO;Puskesmas Pembantu (Pustu);Pemerintah Kota;Pustu Siwalankerto;Januari;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357803;3578070;RUNGKUT;PUSKESMAS INDUK;Pemerintah Kota;PUSKESMAS KALIRUNGKUT;Januari;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357803;3578070;RUNGKUT;PUSKESMAS INDUK;Pemerintah Kota;PUSKESMAS MEDOKAN AYU;Januari;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357803;3578070;RUNGKUT;PUSKESMAS INDUK;Pemerintah Kota;PUSKESMAS Tenggilis Mejoyo;Januari;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357803;3578070;RUNGKUT;KLINIK UTAMA RAWAT INAP;Swasta;Klinik Utama Rawat Inap Pusura Rungkut;Januari;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357803;3578070;RUNGKUT;KLINIK UTAMA RAWAT INAP;Swasta;RUMAH BERSALIN NY. SOEGIARTI;Januari;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357803;3578070;RUNGKUT;KLINIK UTAMA RAWAT JALAN;Swasta;KLINIK UTAMA ANARE;Januari;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357803;3578070;RUNGKUT;KLINIK UTAMA RAWAT JALAN;Swasta;KLINIK UTAMA RAWAT JALAN CT KLINIK;Januari;2026
35;JAWA TIMUR;3578;KOTA SURABAYA;357803;3578070;RUNGKUT;KLINIK UTAMA RAWAT JALAN;Swasta;KLINIK UTAMA LARISSA;Januari;2026
